Es,CA,Ds,Ms,E1,C1,D1,M1,V1,E2,C2,SBET,PS,PV,Oα,Oβ,m,T(℃),t(min),CHg,GHSV,HCl,SO2,O2,H2O,NO,NH3,RHg
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,10,55,3820.8,0,0,0.06,0,0,0,98.15 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,20,55,3820.8,0,0,0.06,0,0,0,98.56 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,30,55,3820.8,0,0.0006,0.06,0,0,0,98.25 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,40,55,3820.8,0,0.0006,0.06,0,0,0,98.35 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,50,55,3820.8,0,0.0006,0.06,0,0,0,98.05 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,60,55,3820.8,0,0.0006,0.06,0,0,0,97.22 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,70,55,3820.8,0,0.0006,0.06,0,0,0,95.78 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,80,55,3820.8,0,0.0006,0.06,0,0,0,95.16 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,90,55,3820.8,0,0.0006,0.06,0,0,0,94.55 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,100,55,3820.8,0,0.0006,0.06,0,0,0,95.37 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,110,55,3820.8,0,0.0006,0.06,0,0,0,95.37 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,120,120,55,3820.8,0,0.0006,0.06,0,0,0,95.27 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,10,55,3820.8,0,0,0.06,0,0,0,97.31 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,20,55,3820.8,0,0,0.06,0,0,0,97.74 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,30,55,3820.8,0,0.0006,0.06,0,0,0,98.57 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,40,55,3820.8,0,0.0006,0.06,0,0,0,98.06 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,50,55,3820.8,0,0.0006,0.06,0,0,0,98.49 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,60,55,3820.8,0,0.0006,0.06,0,0,0,98.18 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,70,55,3820.8,0,0.0006,0.06,0,0,0,97.78 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,80,55,3820.8,0,0.0006,0.06,0,0,0,97.37 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,90,55,3820.8,0,0.0006,0.06,0,0,0,96.86 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,100,55,3820.8,0,0.0006,0.06,0,0,0,95.94 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,110,55,3820.8,0,0.0006,0.06,0,0,0,93.67 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,100,120,55,3820.8,0,0.0006,0.06,0,0,0,92.43 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,10,55,3820.8,0,0,0.06,0,0,0,98.45 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,20,55,3820.8,0,0,0.06,0,0,0,98.98 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,30,55,3820.8,0,0.0006,0.06,0,0,0,96.92 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,40,55,3820.8,0,0.0006,0.06,0,0,0,94.75 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,50,55,3820.8,0,0.0006,0.06,0,0,0,89.58 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,60,55,3820.8,0,0.0006,0.06,0,0,0,84.19 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,70,55,3820.8,0,0.0006,0.06,0,0,0,78.81 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,80,55,3820.8,0,0.0006,0.06,0,0,0,73.64 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,90,55,3820.8,0,0.0006,0.06,0,0,0,67.64 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,100,55,3820.8,0,0.0006,0.06,0,0,0,60.70 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,110,55,3820.8,0,0.0006,0.06,0,0,0,55.53 
1.54,11.48,147,47.867,1.55,5.93,127 ,54.938 ,3.56 ,1.66,5.55 ,52.66 ,14.270 ,0.188 ,76.98,23.02,0.3,150,120,55,3820.8,0,0.0006,0.06,0,0,0,51.91 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,10,55,3820.8,0,0,0.06,0,0,0,84.68 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,20,55,3820.8,0,0,0.06,0,0,0,81.70 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,30,55,3820.8,0,0.0006,0.06,0,0,0,87.68 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,40,55,3820.8,0,0.0006,0.06,0,0,0,94.89 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,50,55,3820.8,0,0.0006,0.06,0,0,0,96.13 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,60,55,3820.8,0,0.0006,0.06,0,0,0,95.83 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,70,55,3820.8,0,0.0006,0.06,0,0,0,89.67 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,80,55,3820.8,0,0.0006,0.06,0,0,0,83.50 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,90,55,3820.8,0,0.0006,0.06,0,0,0,77.24 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,100,55,3820.8,0,0.0006,0.06,0,0,0,67.47 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,110,55,3820.8,0,0.0006,0.06,0,0,0,61.82 
1.54,5.64,147,47.867,1.55,5.64,127 ,54.938 ,3.43 ,0,0.00 ,74.80 ,16.630 ,0.311 ,83.57,16.43,0.3,120,120,55,3820.8,0,0.0006,0.06,0,0,0,55.04 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,10,55,3820.8,0,0,0.06,0,0,0,98.47 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,20,55,3820.8,0,0,0.06,0,0,0,98.47 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,30,55,3820.8,0,0.0006,0.06,0,0,0,98.38 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,40,55,3820.8,0,0.0006,0.06,0,0,0,97.46 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,50,55,3820.8,0,0.0006,0.06,0,0,0,96.24 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,60,55,3820.8,0,0.0006,0.06,0,0,0,95.63 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,70,55,3820.8,0,0.0006,0.06,0,0,0,94.40 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,80,55,3820.8,0,0.0006,0.06,0,0,0,92.15 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,90,55,3820.8,0,0.0006,0.06,0,0,0,90.61 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,100,55,3820.8,0,0.0006,0.06,0,0,0,89.08 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,110,55,3820.8,0,0.0006,0.06,0,0,0,87.75 
1.54,6.85,147,47.867,1.66,6.85,128 ,51.996 ,4.06 ,0,0.00 ,69.14 ,11.000 ,0.190 ,76.63,23.37,0.3,120,120,55,3820.8,0,0.0006,0.06,0,0,0,86.93 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,25,30,30000,0,0,0.06,0.03,0.0005,0,86.11 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,50,30,30000,0,0,0.06,0.03,0.0005,0,85.60 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,75,30,30000,0,0.0004,0.06,0.03,0.0005,0,78.40 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,100,30,30000,0,0.0004,0.06,0.03,0.0005,0,77.06 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,125,30,30000,0,0.0004,0.06,0.03,0.0005,0,77.06 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,150,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.13 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,175,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.13 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,200,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.34 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,225,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.03 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,250,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.13 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,275,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.34 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,300,30,30000,0,0.0004,0.06,0.03,0.0005,0,76.44 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,325,30,30000,0,0,0.06,0.03,0.0005,0,77.06 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,350,30,30000,0,0,0.06,0.03,0.0005,0,78.09 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,375,30,30000,0,0,0.06,0.03,0.0005,0,79.12 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,400,30,30000,0,0,0.06,0.03,0.0005,0,82.20 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,425,30,30000,0,0,0.06,0.03,0.0005,0,83.23 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,450,30,30000,0,0,0.06,0.03,0.0005,0,83.33 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,475,30,30000,0,0,0.06,0.03,0.0005,0,82.92 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,500,30,30000,0,0,0.06,0.03,0.0005,0,83.33 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,25,30,30000,0,0,0.06,0,0.0005,0,85.29 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,50,30,30000,0,0,0.06,0,0.0005,0,86.01 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,75,30,30000,0,0.0004,0.06,0,0.0005,0,80.35 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,100,30,30000,0,0.0004,0.06,0,0.0005,0,79.12 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,125,30,30000,0,0.0004,0.06,0,0.0005,0,81.48 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,150,30,30000,0,0.0004,0.06,0,0.0005,0,82.30 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,175,30,30000,0,0.0004,0.06,0,0.0005,0,83.54 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,200,30,30000,0,0.0004,0.06,0,0.0005,0,84.57 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,225,30,30000,0,0.0004,0.06,0,0.0005,0,85.29 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,250,30,30000,0,0.0004,0.06,0,0.0005,0,85.60 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,275,30,30000,0,0.0004,0.06,0,0.0005,0,85.39 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,300,30,30000,0,0.0004,0.06,0,0.0005,0,85.91 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,325,30,30000,0,0,0.06,0,0.0005,0,86.01 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,350,30,30000,0,0,0.06,0,0.0005,0,86.11 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,375,30,30000,0,0,0.06,0,0.0005,0,86.63 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,400,30,30000,0,0,0.06,0,0.0005,0,86.42 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,425,30,30000,0,0,0.06,0,0.0005,0,86.32 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,450,30,30000,0,0,0.06,0,0.0005,0,86.01 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,475,30,30000,0,0,0.06,0,0.0005,0,85.29 
1.54,43.32,147,47.867,1.12,19.24,185 ,138.905 ,3.74 ,1.55,7.08 ,91.74 ,7.230 ,0.265 ,85.57,14.43,0.5,250,500,30,30000,0,0,0.06,0,0.0005,0,85.49 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,20,115,300000,0,0,0.05,0,0,0,100
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,30,115,300000,0,0,0.05,0,0,0,100
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,40,115,300000,0,0,0.05,0,0,0,100
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,46,115,300000,0,0,0.05,0,0,0,100
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,47,115,300000,0,0,0.05,0,0,0.0005,95.64
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,60,115,300000,0,0,0.05,0,0,0.0005,96.33
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,70,115,300000,0,0,0.05,0,0,0.0005,95.92
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,77,115,300000,0,0,0.05,0,0,0.0005,95.78
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,90,115,300000,0,0,0.05,0,0.0005,0.0005,89.39
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,100,115,300000,0,0,0.05,0,0.0005,0.0005,87.62
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,103,115,300000,0,0,0.05,0,0,0.0005,93.06
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,110,115,300000,0,0,0.05,0,0,0.0005,92.65
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,120,115,300000,0,0,0.05,0,0,0.0005,92.38
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,40,115,300000,0,0,0,0,0,0.0005,7.95 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,50,115,300000,0,0,0,0,0,0.0005,25.58 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,60,115,300000,0,0,0,0,0,0.0005,40.42 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,70,115,300000,0,0,0,0,0,0.0005,50.50 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,80,115,300000,0,0,0,0,0,0.0005,55.67 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,90,115,300000,0,0,0,0,0,0.0005,59.78 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,100,115,300000,0,0,0,0,0,0.0005,62.70 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,110,115,300000,0,0,0,0,0,0.0005,65.62 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,120,115,300000,0,0,0,0,0,0.0005,67.75 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,130,115,300000,0,0,0,0,0,0.0005,69.61 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,140,115,300000,0,0,0,0,0,0.0005,71.33 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,150,115,300000,0,0,0,0,0,0.0005,72.80 
1.54,18.53,147,47.867,1.55,10.59,127 ,54.938 ,3.00 ,1.88,7.94 ,171.90 ,6.165 ,0.265 ,74.85,25.15,0.2,210,160,115,300000,0,0,0,0,0,0.0005,74.13 
